doc_id,ticker,label,sim_item1,sim_item7,sim_item2,score_struct,sim_dyn,r_doc,same_sector,sample_weight
dd652028dd879738efa165bb549e2e596be2e23cfa6ce96043bbafef3d0ee76e,CORT,1,-1.0,-1.0,-1.0,0.0,0.09616880162472452,0.0,0,1.0
dd652028dd879738efa165bb549e2e596be2e23cfa6ce96043bbafef3d0ee76e,TBPH,1,-1.0,-1.0,-1.0,0.0,0.04975794940276519,0.0,0,1.0
dd652028dd879738efa165bb549e2e596be2e23cfa6ce96043bbafef3d0ee76e,GE,0,-1.0,-1.0,-1.0,0.0,0.015309355526822378,0.0,0,1.0
dd652028dd879738efa165bb549e2e596be2e23cfa6ce96043bbafef3d0ee76e,WST,0,-1.0,-1.0,-1.0,0.0,0.016469453606728347,0.0,0,1.0
dd652028dd879738efa165bb549e2e596be2e23cfa6ce96043bbafef3d0ee76e,NCLH,0,-1.0,-1.0,-1.0,0.0,0.09896583207838006,0.0,0,1.0
53ff50db0931bc09bcb122647292ee3ff1e1117a6a2e48a65284ae827d9c5c48,BLMN,1,-1.0,-1.0,-1.0,0.0,0.052464199958038985,0.0,0,1.0
53ff50db0931bc09bcb122647292ee3ff1e1117a6a2e48a65284ae827d9c5c48,ALB,0,-1.0,-1.0,-1.0,0.0,0.08542311082969081,0.0,0,1.0
53ff50db0931bc09bcb122647292ee3ff1e1117a6a2e48a65284ae827d9c5c48,CHTR,0,-1.0,-1.0,-1.0,0.0,0.06380074582527963,0.0,0,1.0
53ff50db0931bc09bcb122647292ee3ff1e1117a6a2e48a65284ae827d9c5c48,MOS,0,-1.0,-1.0,-1.0,0.0,0.04436911399041019,0.0,0,1.0
c4737477dc65a8d1525ef0137d59a6a3a3cb74108182bdff1fbddc41e8cde6ba,EDIT,1,-1.0,-1.0,-1.0,0.0,0.0009397980381122052,0.1428571224489825,0,1.0
c4737477dc65a8d1525ef0137d59a6a3a3cb74108182bdff1fbddc41e8cde6ba,TXN,0,-1.0,-1.0,-1.0,0.0,0.050435497296150926,0.499999750000125,0,1.0
c4737477dc65a8d1525ef0137d59a6a3a3cb74108182bdff1fbddc41e8cde6ba,AOS,0,-1.0,-1.0,-1.0,0.0,0.0443761497027438,0.499999750000125,0,1.0
c4737477dc65a8d1525ef0137d59a6a3a3cb74108182bdff1fbddc41e8cde6ba,MSCI,0,-1.0,-1.0,-1.0,0.0,0.073920516774425,0.499999750000125,0,1.0
e027eefd8750eb472a0a50e61cdf79643c42eb047c212b88b04e1601ac155ef6,SAM,1,-1.0,-1.0,-1.0,0.0,0.00012992657449337753,0.0,0,1.0
e027eefd8750eb472a0a50e61cdf79643c42eb047c212b88b04e1601ac155ef6,HIG,0,-1.0,-1.0,-1.0,0.0,0.04572071741795397,0.0,0,1.0
e027eefd8750eb472a0a50e61cdf79643c42eb047c212b88b04e1601ac155ef6,ICE,0,-1.0,-1.0,-1.0,0.0,0.08152765666433069,0.0,0,1.0
e027eefd8750eb472a0a50e61cdf79643c42eb047c212b88b04e1601ac155ef6,TJX,0,-1.0,-1.0,-1.0,0.0,0.01933362121758311,0.0,0,1.0
80f56c7c185229b1eb5ae7b1fe27009e5b1b1c9c212b68672413f0509d7482b9,NCNO,1,-1.0,-1.0,-1.0,0.0,0.008625025785738994,0.0,0,1.0
80f56c7c185229b1eb5ae7b1fe27009e5b1b1c9c212b68672413f0509d7482b9,STE,0,-1.0,-1.0,-1.0,0.0,0.03594386923362648,0.0,0,1.0
80f56c7c185229b1eb5ae7b1fe27009e5b1b1c9c212b68672413f0509d7482b9,CHTR,0,-1.0,-1.0,-1.0,0.0,0.034839397815311104,0.0,0,1.0
80f56c7c185229b1eb5ae7b1fe27009e5b1b1c9c212b68672413f0509d7482b9,DOC,0,-1.0,-1.0,-1.0,0.0,0.09013227308449656,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,JBHT,1,-1.0,-1.0,-1.0,0.0,0.04313433394023082,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,DAL,1,-1.0,-1.0,-1.0,0.0,0.09150860064668605,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,ATSG,1,-1.0,-1.0,-1.0,0.0,0.04476869495594524,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,ALK,1,-1.0,-1.0,-1.0,0.0,0.025508569172467722,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,MO,0,-1.0,-1.0,-1.0,0.0,0.0913774546873401,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,MRK,0,-1.0,-1.0,-1.0,0.0,0.021653852156033826,0.0,0,1.0
0fff955626a78e01db56dacc65aafacefd43b23d8241f3731f0f74b6c1b09ffa,CCL,0,-1.0,-1.0,-1.0,0.0,0.09987592760078444,0.0,0,1.0
ca1ad0d548aca22ba1d2814e0ee730864b06943c8342003eeca0df32e0b500a1,DKNG,1,-1.0,-1.0,-1.0,0.0,0.0055599847414977924,0.0,0,1.0
ca1ad0d548aca22ba1d2814e0ee730864b06943c8342003eeca0df32e0b500a1,HPE,0,-1.0,-1.0,-1.0,0.0,0.01898547739770593,0.0,0,1.0
ca1ad0d548aca22ba1d2814e0ee730864b06943c8342003eeca0df32e0b500a1,PHM,0,-1.0,-1.0,-1.0,0.0,0.09954822739579111,0.0,0,1.0
ca1ad0d548aca22ba1d2814e0ee730864b06943c8342003eeca0df32e0b500a1,EA,0,-1.0,-1.0,-1.0,0.0,0.07235686718766297,0.0,0,1.0
e02818a1a24bf53f7a134c6e2cf83106a9e93712956173e3d9619d3298bb2067,AGIO,1,-1.0,-1.0,-1.0,0.0,0.08262441155282411,0.199999960000008,0,1.0
e02818a1a24bf53f7a134c6e2cf83106a9e93712956173e3d9619d3298bb2067,ALNY,1,-1.0,-1.0,-1.0,0.0,0.0489643918389497,0.199999960000008,0,1.0
e02818a1a24bf53f7a134c6e2cf83106a9e93712956173e3d9619d3298bb2067,PSKY,0,-1.0,-1.0,-1.0,0.0,0.009532002001689311,0.33333322222225925,0,1.0
e02818a1a24bf53f7a134c6e2cf83106a9e93712956173e3d9619d3298bb2067,VTR,0,-1.0,-1.0,-1.0,0.0,0.021353608837390105,0.33333322222225925,0,1.0
e02818a1a24bf53f7a134c6e2cf83106a9e93712956173e3d9619d3298bb2067,EG,0,-1.0,-1.0,-1.0,0.0,0.05300272042367285,0.33333322222225925,0,1.0
68bc40a6b32dc18524fc21bf0aa2aae3ea24fa2740ced431ffc33aaeb13a1b03,EPAM,1,-1.0,-1.0,-1.0,0.0,0.0264686706652004,0.49999987500003124,1,1.0
68bc40a6b32dc18524fc21bf0aa2aae3ea24fa2740ced431ffc33aaeb13a1b03,KEYS,0,-1.0,-1.0,-1.0,0.0,0.030160662753068147,0.99999950000025,1,1.0
68bc40a6b32dc18524fc21bf0aa2aae3ea24fa2740ced431ffc33aaeb13a1b03,NTAP,0,-1.0,-1.0,-1.0,0.0,0.06267654040061871,0.99999950000025,1,1.0
68bc40a6b32dc18524fc21bf0aa2aae3ea24fa2740ced431ffc33aaeb13a1b03,NXPI,0,-1.0,-1.0,-1.0,0.0,0.06461938572625635,0.99999950000025,1,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,GME,1,-1.0,-1.0,-1.0,0.0,0.07999190655176674,0.399999920000016,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,ICFI,1,-1.0,-1.0,-1.0,0.0,0.08174061956491763,0.399999920000016,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,HUM,1,-1.0,-1.0,-1.0,0.0,0.06943949809708011,0.33333327777778704,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,AMK,1,-1.0,-1.0,-1.0,0.0,0.0758725597887478,0.399999920000016,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,MCS,1,-1.0,-1.0,-1.0,0.0,0.048452676885131975,0.399999920000016,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,CNC,0,-1.0,-1.0,-1.0,0.0,0.09432104733573055,0.399999920000016,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,GM,0,-1.0,-1.0,-1.0,0.0,0.006778903161241134,0.399999920000016,0,1.0
62c49897723bf181d7cc4c5781df78821578c12d0d672e35116fcd125cefc6c3,UBER,0,-1.0,-1.0,-1.0,0.0,0.041126909734060614,0.399999920000016,0,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,BDX,1,-1.0,-1.0,-1.0,0.0,0.06160614856120834,0.0,0,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,TAP.A,1,-1.0,-1.0,-1.0,0.0,0.034229753528839,0.0,0,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,MPC,1,-1.0,-1.0,-1.0,0.0,0.034577163625390775,0.0,1,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,TAP,1,-1.0,-1.0,-1.0,0.0,0.00038699838880636996,0.0,0,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,TWLO,1,-1.0,-1.0,-1.0,0.0,0.05784517801003304,0.0,0,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,SLB,1,-1.0,-1.0,-1.0,0.0,0.04320610513374025,0.0,1,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,CTRA,0,-1.0,-1.0,-1.0,0.0,0.000753465992220459,0.0,1,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,WMB,0,-1.0,-1.0,-1.0,0.0,0.05239587395947955,0.0,1,1.0
cc2026e6dd3c19fcef7221cc5bad25bd2afa6f8c8ad92bf4e9122bf441c79bb6,TPL,0,-1.0,-1.0,-1.0,0.0,0.05785404285072271,0.0,1,1.0
91e617163cd18bd8032c1d3a91c8332116da4c83337f547cd8fca0bdda7799dd,HON,1,-1.0,-1.0,-1.0,0.0,0.008519192199431548,0.0,1,1.0
91e617163cd18bd8032c1d3a91c8332116da4c83337f547cd8fca0bdda7799dd,MAS,0,-1.0,-1.0,-1.0,0.0,0.03044174786179591,0.0,1,1.0
91e617163cd18bd8032c1d3a91c8332116da4c83337f547cd8fca0bdda7799dd,CMI,0,-1.0,-1.0,-1.0,0.0,0.03207778582647051,0.0,1,1.0
91e617163cd18bd8032c1d3a91c8332116da4c83337f547cd8fca0bdda7799dd,J,0,-1.0,-1.0,-1.0,0.0,0.05417051929488498,0.0,1,1.0
cf58f3430788eff1d76d0d6907fbeff73001386eab986b52bd0a076284ca7f61,DPZ,1,-1.0,-1.0,-1.0,0.0,0.002184213385787115,0.33333322222225925,0,1.0
cf58f3430788eff1d76d0d6907fbeff73001386eab986b52bd0a076284ca7f61,CFLT,1,-1.0,-1.0,-1.0,0.0,0.0777984598301548,0.33333322222225925,0,1.0
cf58f3430788eff1d76d0d6907fbeff73001386eab986b52bd0a076284ca7f61,DHI,0,-1.0,-1.0,-1.0,0.0,0.016018820142690994,0.33333322222225925,0,1.0
cf58f3430788eff1d76d0d6907fbeff73001386eab986b52bd0a076284ca7f61,TT,0,-1.0,-1.0,-1.0,0.0,0.0571991755843134,0.33333322222225925,0,1.0
cf58f3430788eff1d76d0d6907fbeff73001386eab986b52bd0a076284ca7f61,IQV,0,-1.0,-1.0,-1.0,0.0,0.028755629516424464,0.33333322222225925,0,1.0
baf5876133629a15cebe2e36f7242afe70168d5e0dd39581aa0c02798e3df104,GPRK,1,-1.0,-1.0,-1.0,0.0,0.03904696587859231,0.0,0,1.0
baf5876133629a15cebe2e36f7242afe70168d5e0dd39581aa0c02798e3df104,INTR,1,-1.0,-1.0,-1.0,0.0,0.05845451018061914,0.0,0,1.0
baf5876133629a15cebe2e36f7242afe70168d5e0dd39581aa0c02798e3df104,XPO,1,-1.0,-1.0,-1.0,0.0,0.052877145748395894,0.0,0,1.0
baf5876133629a15cebe2e36f7242afe70168d5e0dd39581aa0c02798e3df104,BKR,0,-1.0,-1.0,-1.0,0.0,0.07519129538404624,0.0,0,1.0
baf5876133629a15cebe2e36f7242afe70168d5e0dd39581aa0c02798e3df104,CEG,0,-1.0,-1.0,-1.0,0.0,0.08764547868305404,0.0,0,1.0
baf5876133629a15cebe2e36f7242afe70168d5e0dd39581aa0c02798e3df104,PPL,0,-1.0,-1.0,-1.0,0.0,0.08638943500173435,0.0,0,1.0
68b7586bd829411830057cddb758ba5a0bb97f72c3f5fb6706521429f538f33c,CHPT,1,-1.0,-1.0,-1.0,0.0,0.052746653586084824,0.33333322222225925,0,1.0
68b7586bd829411830057cddb758ba5a0bb97f72c3f5fb6706521429f538f33c,BLNK,1,-1.0,-1.0,-1.0,0.0,0.009395016833887127,0.499999750000125,0,1.0
68b7586bd829411830057cddb758ba5a0bb97f72c3f5fb6706521429f538f33c,NVDA,0,-1.0,-1.0,-1.0,0.0,0.0880740108173743,0.499999750000125,0,1.0
68b7586bd829411830057cddb758ba5a0bb97f72c3f5fb6706521429f538f33c,PKG,0,-1.0,-1.0,-1.0,0.0,0.09035252774110712,0.499999750000125,0,1.0
68b7586bd829411830057cddb758ba5a0bb97f72c3f5fb6706521429f538f33c,HOLX,0,-1.0,-1.0,-1.0,0.0,0.0511384201162201,0.499999750000125,0,1.0
61a2fac2ff1990aa113e61e653234c9bbb3966846939361d628dabffc0751346,LEE,1,-1.0,-1.0,-1.0,0.0,0.017273831522738228,0.24999993750001562,0,1.0
61a2fac2ff1990aa113e61e653234c9bbb3966846939361d628dabffc0751346,FICO,0,-1.0,-1.0,-1.0,0.0,0.044545894068921156,0.499999750000125,0,1.0
61a2fac2ff1990aa113e61e653234c9bbb3966846939361d628dabffc0751346,EPAM,0,-1.0,-1.0,-1.0,0.0,0.0687910659668982,0.499999750000125,0,1.0
61a2fac2ff1990aa113e61e653234c9bbb3966846939361d628dabffc0751346,SW,0,-1.0,-1.0,-1.0,0.0,0.07886730987283508,0.499999750000125,0,1.0
33fa7f99863018df30ebf970c0a8731f2db935d267533a106b97782f852eb28d,APOPA,1,-1.0,-1.0,-1.0,0.0,0.08112969334531502,0.49999987500003124,0,1.0
33fa7f99863018df30ebf970c0a8731f2db935d267533a106b97782f852eb28d,APOS,1,-1.0,-1.0,-1.0,0.0,0.017547717231382754,0.49999987500003124,0,1.0
33fa7f99863018df30ebf970c0a8731f2db935d267533a106b97782f852eb28d,APO,1,-1.0,-1.0,-1.0,0.0,0.05612042198978101,0.33333327777778704,1,1.0
33fa7f99863018df30ebf970c0a8731f2db935d267533a106b97782f852eb28d,AMP,0,-1.0,-1.0,-1.0,0.0,0.03468922436935752,0.49999987500003124,1,1.0
33fa7f99863018df30ebf970c0a8731f2db935d267533a106b97782f852eb28d,COIN,0,-1.0,-1.0,-1.0,0.0,0.07011543399801448,0.49999987500003124,1,1.0
33fa7f99863018df30ebf970c0a8731f2db935d267533a106b97782f852eb28d,BAC,0,-1.0,-1.0,-1.0,0.0,0.05389820970337698,0.49999987500003124,1,1.0
eed994b5b426a58fdf44ce2ba8708a5d2ff5f413e98f95690e33278368faec45,AI,1,-1.0,-1.0,-1.0,0.0,0.09161430082109695,0.22222219753086697,0,1.0
eed994b5b426a58fdf44ce2ba8708a5d2ff5f413e98f95690e33278368faec45,SOLV,0,-1.0,-1.0,-1.0,0.0,0.07953553985504917,0.49999987500003124,0,1.0
eed994b5b426a58fdf44ce2ba8708a5d2ff5f413e98f95690e33278368faec45,ETN,0,-1.0,-1.0,-1.0,0.0,0.02880063636900473,0.49999987500003124,0,1.0
eed994b5b426a58fdf44ce2ba8708a5d2ff5f413e98f95690e33278368faec45,PH,0,-1.0,-1.0,-1.0,0.0,0.097672013611919,0.49999987500003124,0,1.0
b1289661d6099ac96e4a1823c311faad3bff4a3cb2d774a7e889e98e9a9e2caf,ARHS,1,-1.0,-1.0,-1.0,0.0,0.0425315596038292,0.0,0,1.0
b1289661d6099ac96e4a1823c311faad3bff4a3cb2d774a7e889e98e9a9e2caf,ULTA,1,-1.0,-1.0,-1.0,0.0,0.04411843516089897,0.0,0,1.0
b1289661d6099ac96e4a1823c311faad3bff4a3cb2d774a7e889e98e9a9e2caf,WYNN,0,-1.0,-1.0,-1.0,0.0,0.015721536223642807,0.0,0,1.0
b1289661d6099ac96e4a1823c311faad3bff4a3cb2d774a7e889e98e9a9e2caf,K,0,-1.0,-1.0,-1.0,0.0,0.02542077575973556,0.0,0,1.0
b1289661d6099ac96e4a1823c311faad3bff4a3cb2d774a7e889e98e9a9e2caf,SW,0,-1.0,-1.0,-1.0,0.0,0.03071199192544921,0.0,0,1.0
a7f019ef835397d3c9bec9ab945c8f08ca7ab1e7dec8b0d7f9208a52a1d18831,AMZN,1,-1.0,-1.0,-1.0,0.0,0.011666545012311525,0.399999920000016,0,1.0
a7f019ef835397d3c9bec9ab945c8f08ca7ab1e7dec8b0d7f9208a52a1d18831,META,1,-1.0,-1.0,-1.0,0.0,0.004161152805451518,0.399999920000016,0,1.0
a7f019ef835397d3c9bec9ab945c8f08ca7ab1e7dec8b0d7f9208a52a1d18831,COIN,1,-1.0,-1.0,-1.0,0.0,0.04595371359950704,0.399999920000016,1,1.0
a7f019ef835397d3c9bec9ab945c8f08ca7ab1e7dec8b0d7f9208a52a1d18831,L,0,-1.0,-1.0,-1.0,0.0,0.064061121059157,0.11764705190311459,1,1.0
a7f019ef835397d3c9bec9ab945c8f08ca7ab1e7dec8b0d7f9208a52a1d18831,ERIE,0,-1.0,-1.0,-1.0,0.0,0.05503483868678332,0.399999920000016,1,1.0
a7f019ef835397d3c9bec9ab945c8f08ca7ab1e7dec8b0d7f9208a52a1d18831,AIZ,0,-1.0,-1.0,-1.0,0.0,0.0658872315038732,0.399999920000016,1,1.0
c222e988d0f979586eda3a442d1fd090fe85ede566d3c9c32d65b78af922ea48,CLS,1,-1.0,-1.0,-1.0,0.0,0.02364223002882189,0.0,0,1.0
c222e988d0f979586eda3a442d1fd090fe85ede566d3c9c32d65b78af922ea48,LRCX,0,-1.0,-1.0,-1.0,0.0,0.012170703159162112,0.0,0,1.0
c222e988d0f979586eda3a442d1fd090fe85ede566d3c9c32d65b78af922ea48,KDP,0,-1.0,-1.0,-1.0,0.0,0.07701968974061127,0.0,0,1.0
c222e988d0f979586eda3a442d1fd090fe85ede566d3c9c32d65b78af922ea48,PANW,0,-1.0,-1.0,-1.0,0.0,0.0752604284180639,0.0,0,1.0
8bb16d515172f44316634768eca9b802b40f13b55925cf0090b4425f74a1e9d4,AVGO,1,-1.0,-1.0,-1.0,0.0,0.06523460777148415,0.0,0,1.0
8bb16d515172f44316634768eca9b802b40f13b55925cf0090b4425f74a1e9d4,AMT,1,-1.0,-1.0,-1.0,0.0,0.0005239953634798899,0.0,1,1.0
8bb16d515172f44316634768eca9b802b40f13b55925cf0090b4425f74a1e9d4,BIPC,1,-1.0,-1.0,-1.0,0.0,0.01802466701689952,0.0,0,1.0
8bb16d515172f44316634768eca9b802b40f13b55925cf0090b4425f74a1e9d4,CPT,0,-1.0,-1.0,-1.0,0.0,0.06293703233986746,0.0,1,1.0
8bb16d515172f44316634768eca9b802b40f13b55925cf0090b4425f74a1e9d4,BXP,0,-1.0,-1.0,-1.0,0.0,0.060930484068501094,0.0,1,1.0
8bb16d515172f44316634768eca9b802b40f13b55925cf0090b4425f74a1e9d4,SBAC,0,-1.0,-1.0,-1.0,0.0,0.08541873999120925,0.0,1,1.0
7a775c029f0c26d97c0319d96517dd0846b3ce9cb3aa1375c36a2ef3a87772ca,SFM,1,-1.0,-1.0,-1.0,0.0,0.09735808139664881,0.799999840000032,0,1.0
7a775c029f0c26d97c0319d96517dd0846b3ce9cb3aa1375c36a2ef3a87772ca,WMT,1,-1.0,-1.0,-1.0,0.0,0.06412936615295164,0.799999840000032,0,1.0
7a775c029f0c26d97c0319d96517dd0846b3ce9cb3aa1375c36a2ef3a87772ca,FSLR,0,-1.0,-1.0,-1.0,0.0,0.007625665905038204,0.799999840000032,0,1.0
7a775c029f0c26d97c0319d96517dd0846b3ce9cb3aa1375c36a2ef3a87772ca,AMP,0,-1.0,-1.0,-1.0,0.0,0.04449512699106911,0.799999840000032,0,1.0
7a775c029f0c26d97c0319d96517dd0846b3ce9cb3aa1375c36a2ef3a87772ca,LLY,0,-1.0,-1.0,-1.0,0.0,0.004713458110982283,0.6666665555555741,0,1.0
add2ff867661beabc8e94139a7ff9d7f2255ec80e255651b8d567e556a93be74,WPP,1,-1.0,-1.0,-1.0,0.0,0.04526743852060372,0.399999920000016,0,1.0
add2ff867661beabc8e94139a7ff9d7f2255ec80e255651b8d567e556a93be74,FOUR,1,-1.0,-1.0,-1.0,0.0,0.04420237729852982,0.6666664444445185,0,1.0
add2ff867661beabc8e94139a7ff9d7f2255ec80e255651b8d567e556a93be74,YUM,0,-1.0,-1.0,-1.0,0.0,0.010011420980488595,0.99999950000025,0,1.0
add2ff867661beabc8e94139a7ff9d7f2255ec80e255651b8d567e556a93be74,ALGN,0,-1.0,-1.0,-1.0,0.0,0.04816026823042181,0.99999950000025,0,1.0
add2ff867661beabc8e94139a7ff9d7f2255ec80e255651b8d567e556a93be74,WM,0,-1.0,-1.0,-1.0,0.0,0.046473291292478375,0.99999950000025,0,1.0
db03a89af51246dc90e4a8731df55b5a8eeaf7ed5d48f9cfc13face642eedeee,VSCO,1,-1.0,-1.0,-1.0,0.0,0.03151266201652754,0.0,0,1.0
db03a89af51246dc90e4a8731df55b5a8eeaf7ed5d48f9cfc13face642eedeee,KO,0,-1.0,-1.0,-1.0,0.0,0.07762296953680048,0.0,0,1.0
db03a89af51246dc90e4a8731df55b5a8eeaf7ed5d48f9cfc13face642eedeee,UHS,0,-1.0,-1.0,-1.0,0.0,0.018715370825156542,0.0,0,1.0
db03a89af51246dc90e4a8731df55b5a8eeaf7ed5d48f9cfc13face642eedeee,CINF,0,-1.0,-1.0,-1.0,0.0,0.02816387397793607,0.0,0,1.0
bd81e46a5be5b2872177eaabcfe3818a518f61b4a5094f3d5d68235d84321475,STRL,1,-1.0,-1.0,-1.0,0.0,0.009257072352138919,0.24999993750001562,0,1.0
bd81e46a5be5b2872177eaabcfe3818a518f61b4a5094f3d5d68235d84321475,HUBB,0,-1.0,-1.0,-1.0,0.0,0.05805277438185789,0.24999993750001562,0,1.0
bd81e46a5be5b2872177eaabcfe3818a518f61b4a5094f3d5d68235d84321475,SNA,0,-1.0,-1.0,-1.0,0.0,0.08176859750635104,0.24999993750001562,0,1.0
bd81e46a5be5b2872177eaabcfe3818a518f61b4a5094f3d5d68235d84321475,RL,0,-1.0,-1.0,-1.0,0.0,0.0381098287920362,0.16666663888889352,0,1.0
7de4bfbbc1792d9c392e4918fba7b17e1978488097849be9dc239839d5d49a71,SKT,1,-1.0,-1.0,-1.0,0.0,0.01728833281114266,0.0,0,1.0
7de4bfbbc1792d9c392e4918fba7b17e1978488097849be9dc239839d5d49a71,VLTO,0,-1.0,-1.0,-1.0,0.0,0.018550278547186362,0.0,0,1.0
7de4bfbbc1792d9c392e4918fba7b17e1978488097849be9dc239839d5d49a71,CRWD,0,-1.0,-1.0,-1.0,0.0,0.022469072219127164,0.0,0,1.0
7de4bfbbc1792d9c392e4918fba7b17e1978488097849be9dc239839d5d49a71,REG,0,-1.0,-1.0,-1.0,0.0,0.03635546629103936,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,MOD,1,-1.0,-1.0,-1.0,0.0,0.020234521893281024,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,GT,1,-1.0,-1.0,-1.0,0.0,0.0822729282823543,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,TM,1,-1.0,-1.0,-1.0,0.0,0.08327037870589041,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,VLVLY,1,-1.0,-1.0,-1.0,0.0,0.009510441474398402,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,TT,0,-1.0,-1.0,-1.0,0.0,0.09149168282174866,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,UHS,0,-1.0,-1.0,-1.0,0.0,0.08000180570806581,0.0,0,1.0
342066da605d9159fc9129c97e8979db9a464ebb890f0548bcaefdabcdbe58c6,DLR,0,-1.0,-1.0,-1.0,0.0,0.09851448099398956,0.0,0,1.0
08780466a3bd91d94a9d05fc8e1f41223707c3dc351f1b26955e559bbbb36418,EFTR,1,-1.0,-1.0,-1.0,0.0,0.05784466424229369,0.0,0,1.0
08780466a3bd91d94a9d05fc8e1f41223707c3dc351f1b26955e559bbbb36418,EFTRW,1,-1.0,-1.0,-1.0,0.0,0.09112745849067067,0.0,0,1.0
08780466a3bd91d94a9d05fc8e1f41223707c3dc351f1b26955e559bbbb36418,NCLH,0,-1.0,-1.0,-1.0,0.0,0.07389438666029022,0.0,0,1.0
08780466a3bd91d94a9d05fc8e1f41223707c3dc351f1b26955e559bbbb36418,AMAT,0,-1.0,-1.0,-1.0,0.0,0.056611167769802365,0.0,0,1.0
08780466a3bd91d94a9d05fc8e1f41223707c3dc351f1b26955e559bbbb36418,IR,0,-1.0,-1.0,-1.0,0.0,0.0070332024610910045,0.0,0,1.0
4d49e7366fface5f9449b4ee681b4da3c03e6de2a7f0fd8b451e97adc960d61e,MHK,1,-1.0,-1.0,-1.0,0.0,0.008926680503983242,0.0,1,1.0
4d49e7366fface5f9449b4ee681b4da3c03e6de2a7f0fd8b451e97adc960d61e,AZO,0,-1.0,-1.0,-1.0,0.0,0.055874124156514784,0.0,1,1.0
4d49e7366fface5f9449b4ee681b4da3c03e6de2a7f0fd8b451e97adc960d61e,HAS,0,-1.0,-1.0,-1.0,0.0,0.005301894932989959,0.0,1,1.0
4d49e7366fface5f9449b4ee681b4da3c03e6de2a7f0fd8b451e97adc960d61e,F,0,-1.0,-1.0,-1.0,0.0,0.0334979263048958,0.0,1,1.0
b0ce22439f347f61b4657370f577e1c27761a772fc41325ede028506698389fe,AMCX,1,-1.0,-1.0,-1.0,0.0,0.04338748150136751,0.0,0,1.0
b0ce22439f347f61b4657370f577e1c27761a772fc41325ede028506698389fe,EW,0,-1.0,-1.0,-1.0,0.0,0.0042954656916158185,0.0,0,1.0
b0ce22439f347f61b4657370f577e1c27761a772fc41325ede028506698389fe,STX,0,-1.0,-1.0,-1.0,0.0,0.09406085846230354,0.0,0,1.0
b0ce22439f347f61b4657370f577e1c27761a772fc41325ede028506698389fe,PRU,0,-1.0,-1.0,-1.0,0.0,0.021390761502495883,0.0,0,1.0
90cc9ef5f896bf02104e14689dd165ca09b719f5fecc3d51f052a706432f8b7b,LNCPD,1,-1.0,-1.0,-1.0,0.0,0.06490767628616022,0.0,0,1.0
90cc9ef5f896bf02104e14689dd165ca09b719f5fecc3d51f052a706432f8b7b,CLNNW,1,-1.0,-1.0,-1.0,0.0,0.0382053027030023,0.0,0,1.0
